sumlev,geoid,areaname,stab,state,county,tract,BG,CBSA,metdiv,logrecno,B23025i1,B23025i2,B23025i3,B23025i4,B23025i5,B23025i6,B23025i7
Geographic summary level ,  ,  ,State abbreviation ,State code ,County code ,Tract code ,Block group code ,CBSA code ,Metro division of MSA ,  ,Total: ,In labor force: ,Civilian labor force: ,Employed ,Unemployed ,Armed Forces ,Not in labor force
150,15000US515500208142,"Block Group 2, Census Tract 208.14, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20814,2,.,,8601,882,698,647,613,34,51,184
150,15000US515500208143,"Block Group 3, Census Tract 208.14, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20814,3,.,,8602,1619,1041,934,868,66,107,578
150,15000US515500209031,"Block Group 1, Census Tract 209.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20903,1,.,,8603,1126,815,802,720,82,13,311
150,15000US515500209032,"Block Group 2, Census Tract 209.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20903,2,.,,8604,888,721,674,653,21,47,167
150,15000US515500209051,"Block Group 1, Census Tract 209.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20905,1,.,,8605,1096,725,685,679,6,40,371
150,15000US515500209052,"Block Group 2, Census Tract 209.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20905,2,.,,8606,1750,1082,1076,1066,10,6,668
150,15000US515500209071,"Block Group 1, Census Tract 209.07, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20907,1,.,,8607,1417,1006,989,934,55,17,411
150,15000US515500209081,"Block Group 1, Census Tract 209.08, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20908,1,.,,8608,1775,1415,1313,958,355,102,360
150,15000US515500209082,"Block Group 2, Census Tract 209.08, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20908,2,.,,8609,629,373,373,373,0,0,256
150,15000US515500209091,"Block Group 1, Census Tract 209.09, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20909,1,.,,8610,1132,775,749,663,86,26,357
150,15000US515500209092,"Block Group 2, Census Tract 209.09, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20909,2,.,,8611,1103,797,797,797,0,0,306
150,15000US515500209101,"Block Group 1, Census Tract 209.10, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20910,1,.,,8612,716,358,337,252,85,21,358
150,15000US515500209111,"Block Group 1, Census Tract 209.11, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20911,1,.,,8613,1510,1231,1144,1144,0,87,279
150,15000US515500209112,"Block Group 2, Census Tract 209.11, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20911,2,.,,8614,923,681,607,607,0,74,242
150,15000US515500209121,"Block Group 1, Census Tract 209.12, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20912,1,.,,8615,706,438,438,420,18,0,268
150,15000US515500209122,"Block Group 2, Census Tract 209.12, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20912,2,.,,8616,1778,1305,1285,1188,97,20,473
150,15000US515500209123,"Block Group 3, Census Tract 209.12, Chesapeake city, Virginia",VA,51,Chesapeake city VA,20912,3,.,,8617,1272,783,647,647,0,136,489
150,15000US515500210041,"Block Group 1, Census Tract 210.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21004,1,.,,8618,3871,3039,2772,2614,158,267,832
150,15000US515500210042,"Block Group 2, Census Tract 210.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21004,2,.,,8619,987,627,558,545,13,69,360
150,15000US515500210043,"Block Group 3, Census Tract 210.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21004,3,.,,8620,567,390,390,390,0,0,177
150,15000US515500210044,"Block Group 4, Census Tract 210.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21004,4,.,,8621,413,333,280,267,13,53,80
150,15000US515500210051,"Block Group 1, Census Tract 210.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21005,1,.,,8622,1471,431,362,362,0,69,1040
150,15000US515500210052,"Block Group 2, Census Tract 210.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21005,2,.,,8623,2008,1433,1345,1336,9,88,575
150,15000US515500210053,"Block Group 3, Census Tract 210.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21005,3,.,,8624,1086,708,693,683,10,15,378
150,15000US515500210091,"Block Group 1, Census Tract 210.09, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21009,1,.,,8625,1213,669,659,627,32,10,544
150,15000US515500210092,"Block Group 2, Census Tract 210.09, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21009,2,.,,8626,2497,1792,1621,1467,154,171,705
150,15000US515500210101,"Block Group 1, Census Tract 210.10, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21010,1,.,,8627,2077,1259,1226,1226,0,33,818
150,15000US515500210102,"Block Group 2, Census Tract 210.10, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21010,2,.,,8628,715,337,325,315,10,12,378
150,15000US515500210103,"Block Group 3, Census Tract 210.10, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21010,3,.,,8629,1745,1201,1152,1098,54,49,544
150,15000US515500210111,"Block Group 1, Census Tract 210.11, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21011,1,.,,8630,2105,1361,1245,1023,222,116,744
150,15000US515500210112,"Block Group 2, Census Tract 210.11, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21011,2,.,,8631,953,748,682,663,19,66,205
150,15000US515500210121,"Block Group 1, Census Tract 210.12, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21012,1,.,,8632,1228,1019,1019,946,73,0,209
150,15000US515500210122,"Block Group 2, Census Tract 210.12, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21012,2,.,,8633,1731,1076,1061,1047,14,15,655
150,15000US515500210123,"Block Group 3, Census Tract 210.12, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21012,3,.,,8634,1496,977,962,934,28,15,519
150,15000US515500210124,"Block Group 4, Census Tract 210.12, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21012,4,.,,8635,816,556,556,490,66,0,260
150,15000US515500210131,"Block Group 1, Census Tract 210.13, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21013,1,.,,8636,1492,967,864,855,9,103,525
150,15000US515500210132,"Block Group 2, Census Tract 210.13, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21013,2,.,,8637,1933,1416,1375,1321,54,41,517
150,15000US515500210141,"Block Group 1, Census Tract 210.14, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21014,1,.,,8638,1715,1370,1242,1187,55,128,345
150,15000US515500210151,"Block Group 1, Census Tract 210.15, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21015,1,.,,8639,1676,1200,1184,1108,76,16,476
150,15000US515500210161,"Block Group 1, Census Tract 210.16, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21016,1,.,,8640,2340,1591,1493,1480,13,98,749
150,15000US515500210162,"Block Group 2, Census Tract 210.16, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21016,2,.,,8641,1317,512,501,482,19,11,805
150,15000US515500211011,"Block Group 1, Census Tract 211.01, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21101,1,.,,8642,1415,961,905,905,0,56,454
150,15000US515500211012,"Block Group 2, Census Tract 211.01, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21101,2,.,,8643,1331,916,756,713,43,160,415
150,15000US515500211013,"Block Group 3, Census Tract 211.01, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21101,3,.,,8644,1085,777,732,732,0,45,308
150,15000US515500211031,"Block Group 1, Census Tract 211.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21103,1,.,,8645,946,608,588,588,0,20,338
150,15000US515500211032,"Block Group 2, Census Tract 211.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21103,2,.,,8646,1537,974,943,914,29,31,563
150,15000US515500211041,"Block Group 1, Census Tract 211.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21104,1,.,,8647,1860,1268,1217,1194,23,51,592
150,15000US515500211042,"Block Group 2, Census Tract 211.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21104,2,.,,8648,2909,168,168,168,0,0,2741
150,15000US515500212001,"Block Group 1, Census Tract 212, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21200,1,.,,8649,1743,1098,1002,985,17,96,645
150,15000US515500212002,"Block Group 2, Census Tract 212, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21200,2,.,,8650,1736,1079,1006,994,12,73,657
150,15000US515500212003,"Block Group 3, Census Tract 212, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21200,3,.,,8651,1445,1032,466,455,11,566,413
150,15000US515500213011,"Block Group 1, Census Tract 213.01, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21301,1,.,,8652,902,628,576,540,36,52,274
150,15000US515500213012,"Block Group 2, Census Tract 213.01, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21301,2,.,,8653,1409,935,760,619,141,175,474
150,15000US515500213013,"Block Group 3, Census Tract 213.01, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21301,3,.,,8654,3200,2384,2225,2141,84,159,816
150,15000US515500213031,"Block Group 1, Census Tract 213.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21303,1,.,,8655,1960,1146,1090,1090,0,56,814
150,15000US515500213041,"Block Group 1, Census Tract 213.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21304,1,.,,8656,2648,2132,1992,1895,97,140,516
150,15000US515500213051,"Block Group 1, Census Tract 213.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21305,1,.,,8657,1132,783,717,675,42,66,349
150,15000US515500213052,"Block Group 2, Census Tract 213.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21305,2,.,,8658,1938,1346,1193,1141,52,153,592
150,15000US515500213061,"Block Group 1, Census Tract 213.06, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21306,1,.,,8659,1838,1192,1105,1076,29,87,646
150,15000US515500214011,"Block Group 1, Census Tract 214.01, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21401,1,.,,8660,1572,1178,1118,1066,52,60,394
150,15000US515500214021,"Block Group 1, Census Tract 214.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21402,1,.,,8661,1466,1041,1001,816,185,40,425
150,15000US515500214022,"Block Group 2, Census Tract 214.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21402,2,.,,8662,888,416,397,397,0,19,472
150,15000US515500214023,"Block Group 3, Census Tract 214.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21402,3,.,,8663,1651,1000,944,936,8,56,651
150,15000US515500214024,"Block Group 4, Census Tract 214.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21402,4,.,,8664,875,445,383,350,33,62,430
150,15000US515500214031,"Block Group 1, Census Tract 214.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21403,1,.,,8665,1063,726,674,659,15,52,337
150,15000US515500214032,"Block Group 2, Census Tract 214.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21403,2,.,,8666,832,553,474,474,0,79,279
150,15000US515500214033,"Block Group 3, Census Tract 214.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21403,3,.,,8667,2298,1357,1347,1316,31,10,941
150,15000US515500214051,"Block Group 1, Census Tract 214.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21405,1,.,,8668,1193,853,853,717,136,0,340
150,15000US515500214061,"Block Group 1, Census Tract 214.06, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21406,1,.,,8669,2139,1411,1338,1338,0,73,728
150,15000US515500214071,"Block Group 1, Census Tract 214.07, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21407,1,.,,8670,1277,982,872,846,26,110,295
150,15000US515500214072,"Block Group 2, Census Tract 214.07, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21407,2,.,,8671,1110,620,587,542,45,33,490
150,15000US515500215031,"Block Group 1, Census Tract 215.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21503,1,.,,8672,1385,884,884,884,0,0,501
150,15000US515500215032,"Block Group 2, Census Tract 215.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21503,2,.,,8673,1515,1152,1026,937,89,126,363
150,15000US515500215041,"Block Group 1, Census Tract 215.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21504,1,.,,8674,760,555,532,532,0,23,205
150,15000US515500215042,"Block Group 2, Census Tract 215.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21504,2,.,,8675,1878,1268,1149,1051,98,119,610
150,15000US515500215051,"Block Group 1, Census Tract 215.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21505,1,.,,8676,1176,820,751,701,50,69,356
150,15000US515500215052,"Block Group 2, Census Tract 215.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21505,2,.,,8677,2556,2097,2082,2045,37,15,459
150,15000US515500215061,"Block Group 1, Census Tract 215.06, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21506,1,.,,8678,1741,1007,968,908,60,39,734
150,15000US515500215071,"Block Group 1, Census Tract 215.07, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21507,1,.,,8679,1487,876,855,794,61,21,611
150,15000US515500215072,"Block Group 2, Census Tract 215.07, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21507,2,.,,8680,1865,1085,959,920,39,126,780
150,15000US515500215073,"Block Group 3, Census Tract 215.07, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21507,3,.,,8681,1124,662,645,628,17,17,462
150,15000US515500216021,"Block Group 1, Census Tract 216.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21602,1,.,,8682,630,448,424,356,68,24,182
150,15000US515500216022,"Block Group 2, Census Tract 216.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21602,2,.,,8683,310,310,282,282,0,28,0
150,15000US515500216023,"Block Group 3, Census Tract 216.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21602,3,.,,8684,1636,1213,1165,954,211,48,423
150,15000US515500216024,"Block Group 4, Census Tract 216.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21602,4,.,,8685,774,562,547,547,0,15,212
150,15000US515500216025,"Block Group 5, Census Tract 216.02, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21602,5,.,,8686,1053,862,843,806,37,19,191
150,15000US515500216031,"Block Group 1, Census Tract 216.03, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21603,1,.,,8687,1456,931,869,818,51,62,525
150,15000US515500216041,"Block Group 1, Census Tract 216.04, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21604,1,.,,8688,1345,807,774,742,32,33,538
150,15000US515500216051,"Block Group 1, Census Tract 216.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21605,1,.,,8689,1801,1130,1036,974,62,94,671
150,15000US515500216052,"Block Group 2, Census Tract 216.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21605,2,.,,8690,1192,732,679,664,15,53,460
150,15000US515500216053,"Block Group 3, Census Tract 216.05, Chesapeake city, Virginia",VA,51,Chesapeake city VA,21605,3,.,,8691,607,359,340,328,12,19,248
150,15000US515708301001,"Block Group 1, Census Tract 8301, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830100,1,.,,8692,2364,1536,1488,1438,50,48,828
150,15000US515708301002,"Block Group 2, Census Tract 8301, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830100,2,.,,8693,1121,659,659,642,17,0,462
150,15000US515708301003,"Block Group 3, Census Tract 8301, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830100,3,.,,8694,472,287,287,275,12,0,185
150,15000US515708302001,"Block Group 1, Census Tract 8302, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830200,1,.,,8695,759,482,463,331,132,19,277
150,15000US515708302002,"Block Group 2, Census Tract 8302, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830200,2,.,,8696,1106,616,616,561,55,0,490
150,15000US515708302003,"Block Group 3, Census Tract 8302, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830200,3,.,,8697,1050,339,339,318,21,0,711
150,15000US515708303001,"Block Group 1, Census Tract 8303, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830300,1,.,,8698,1007,673,673,673,0,0,334
150,15000US515708303002,"Block Group 2, Census Tract 8303, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830300,2,.,,8699,734,435,435,418,17,0,299
150,15000US515708304001,"Block Group 1, Census Tract 8304, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830400,1,.,,8700,1254,911,911,870,41,0,343
150,15000US515708304002,"Block Group 2, Census Tract 8304, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830400,2,.,,8701,504,355,355,298,57,0,149
150,15000US515708305001,"Block Group 1, Census Tract 8305, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830500,1,.,,8702,1882,1380,1350,1299,51,30,502
150,15000US515708305002,"Block Group 2, Census Tract 8305, Colonial Heights city, Virginia",VA,51,Colonial Heights city VA,830500,2,.,,8703,1494,1055,1055,985,70,0,439
150,15000US515800601001,"Block Group 1, Census Tract 601, Covington city, Virginia",VA,51,Covington city VA,60100,1,.,,8704,601,288,288,278,10,0,313
150,15000US515800601002,"Block Group 2, Census Tract 601, Covington city, Virginia",VA,51,Covington city VA,60100,2,.,,8705,824,402,402,351,51,0,422
150,15000US515800601003,"Block Group 3, Census Tract 601, Covington city, Virginia",VA,51,Covington city VA,60100,3,.,,8706,662,451,451,451,0,0,211
150,15000US515800602001,"Block Group 1, Census Tract 602, Covington city, Virginia",VA,51,Covington city VA,60200,1,.,,8707,622,207,207,207,0,0,415
150,15000US515800602002,"Block Group 2, Census Tract 602, Covington city, Virginia",VA,51,Covington city VA,60200,2,.,,8708,1146,564,564,562,2,0,582
150,15000US515800602003,"Block Group 3, Census Tract 602, Covington city, Virginia",VA,51,Covington city VA,60200,3,.,,8709,624,386,386,386,0,0,238
150,15000US515900001001,"Block Group 1, Census Tract 1, Danville city, Virginia",VA,51,Danville city VA,100,1,.,,8710,1789,1173,1173,1104,69,0,616
150,15000US515900001002,"Block Group 2, Census Tract 1, Danville city, Virginia",VA,51,Danville city VA,100,2,.,,8711,1606,642,642,577,65,0,964
150,15000US515900001003,"Block Group 3, Census Tract 1, Danville city, Virginia",VA,51,Danville city VA,100,3,.,,8712,474,295,295,295,0,0,179
150,15000US515900001004,"Block Group 4, Census Tract 1, Danville city, Virginia",VA,51,Danville city VA,100,4,.,,8713,643,391,391,378,13,0,252
150,15000US515900002001,"Block Group 1, Census Tract 2, Danville city, Virginia",VA,51,Danville city VA,200,1,.,,8714,759,412,412,381,31,0,347
150,15000US515900002002,"Block Group 2, Census Tract 2, Danville city, Virginia",VA,51,Danville city VA,200,2,.,,8715,1052,693,693,625,68,0,359
150,15000US515900002003,"Block Group 3, Census Tract 2, Danville city, Virginia",VA,51,Danville city VA,200,3,.,,8716,1343,496,496,459,37,0,847
150,15000US515900003001,"Block Group 1, Census Tract 3, Danville city, Virginia",VA,51,Danville city VA,300,1,.,,8717,930,647,647,611,36,0,283
150,15000US515900003002,"Block Group 2, Census Tract 3, Danville city, Virginia",VA,51,Danville city VA,300,2,.,,8718,771,430,430,367,63,0,341
